245, 662.6989742744348
246, 660.8828566055157
247, 658.2377461125653
248, 655.5523794811699
249, 644.4938969193068
250, 635.7505549901814
251, 635.2402035523507
252, 619.7820010746842
253, 599.8183659738274
254, 590.9212851316092
255, 597.8604166855256
256, 587.632401962327
257, 578.9805877180186
258, 580.1513855720916
259, 579.9683509489274
260, 574.844888204462
261, 566.4681905968166
262, 536.3965366331257
263, 528.7438103805003
264, 527.4202532191006
265, 522.8187827103651
266, 514.46865884048
267, 513.9281432175749
268, 511.11962851109814
269, 511.11962851109814
